Full Path:,mvm/saxton_hale_dt_2025_1/kill_medic_only_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_medic_only_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_medic_only_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_medic_only_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_medic_only_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_medic_only_07,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_medic_only_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_pyro_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_pyro_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_pyro_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_pyro_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_pyro_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_pyro_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_pyro_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_pyro_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_pyro_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_pyro_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_pyro_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_pyro_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_scout_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_scout_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_scout_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_scout_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_sniper_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_sniper_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_sniper_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_sniper_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_sniper_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_sniper_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_soldier_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_soldier_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_soldier_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_soldier_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_soldier_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_soldier_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,kill_spy_dr_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/kill_spy_dr_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,last_mann_hiding_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/last_mann_hiding_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,last_mann_hiding_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/last_mann_hiding_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,last_mann_hiding_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/last_mann_hiding_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,last_mann_hiding_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/last_mann_hiding_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,last_mann_hiding_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/last_mann_hiding_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,last_mann_hiding_07,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/last_mann_hiding_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,laugh_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/laugh_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_07,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_08,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_08.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_09,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_09.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_10,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_10.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,mercs_win_kill_11,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/mercs_win_kill_11.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_07,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_09,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_09.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,point_enabled_10,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/point_enabled_10.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rage_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rage_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rage_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rage_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rage_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rage_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rage_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rage_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rage_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rage_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_07,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_08,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_08.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_09,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_09.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_10,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_10.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_11,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_11.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_4saxton_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_4saxton_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_4saxton_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_4saxton_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_4saxton_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_4saxton_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_4saxton_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_4saxton_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_4saxton_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_4saxton_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_after_loss_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_after_loss_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_beer_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_beer_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_beer_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_beer_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_beer_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_beer_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_beer_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_beer_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_long_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_long_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_long_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_long_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_long_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_long_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_long_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_long_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,round_start_long_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/round_start_long_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_1_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_1_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_1_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_1_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_2_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_2_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_2_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_2_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_3_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_3_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_3_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_3_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_05,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_05.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_06,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_06.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_07,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_07.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_init_08,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_init_08.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_paper01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_paper01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_rock_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_rock_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_rock_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_rock_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_lose_scissors_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_lose_scissors_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_on3_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_on3_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_win_paper_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_win_paper_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_win_rock_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_win_rock_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,rps_win_scissors_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/rps_win_scissors_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/saxton_punch_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/saxton_punch_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_03,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/saxton_punch_03.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_04,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/saxton_punch_04.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_ready_01,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/saxton_punch_ready_01.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_ready_02,,Events:,[]
Full Path:,mvm/saxton_hale_dt_2025_1/saxton_punch_ready_02.mp3,,Scenes:,[]
Transcription:,,,Responses:,[]
Your Line:,,,Rules:,[]
Unused?,,,Criteria:,[]

Filename:,saxton_punch_ready_03,,Events:,[]
